price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,year,month,price_log,sqft_living_log,sqft_lot_log,waterfront_1,view_1,view_2,view_3,view_4,condition_2,condition_3,condition_4,condition_5,floors_1.5,floors_2.0,floors_2.5,floors_3.0,floors_3.5
257950.0,-0.4411222714257526,-0.5263137720601381,-0.8588418429124248,-0.5710967753834877,-0.5501363335691621,-0.6965586520316366,1987,2000,2014,5,12.460524923385575,7.223295679562314,8.675734219544788,False,False,False,False,False,False,True,False,False,False,False,False,False,False
275000.0,-0.4411222714257526,-0.8472368038041246,-1.0779851285053113,0.24913274166452792,-0.787469831867442,-0.6965586520316366,1983,2009,2014,5,12.524530013005734,7.074116816197362,9.237760967552175,False,False,False,False,False,False,True,False,False,False,False,False,False,False
750000.0,-0.4411222714257526,-0.5263137720601381,0.14460372796026602,0.30500264087961115,-0.32529407202342325,0.8770361988375288,1923,0,2014,5,13.527829818844937,7.714677473800927,9.266626182986775,False,False,False,False,False,False,False,False,True,False,True,False,False,False
435000.0,0.6592912039313311,-1.4890828672920977,-0.7665709858206831,-0.025019554483903635,-0.4502064395488337,-0.6965586520316366,1954,1979,2014,5,12.983103608918753,7.280008252884188,9.082620630373812,False,False,False,False,False,False,False,True,False,False,False,False,False,False
626000.0,-0.4411222714257526,0.11553229142783497,-0.4205552717266518,-1.366639592778327,-0.4252239660437516,-0.05799842269342454,2005,0,2014,5,13.347107247525049,7.467942332285852,7.360739903058278,False,False,False,False,False,False,True,False,False,False,False,True,False,False
612500.0,0.6592912039313311,0.4364553231718215,0.7097627276471838,0.617391479348,1.1486718647764202,-0.6965586520316366,1991,0,2014,5,13.325305854052747,7.912423121473705,9.414260328322634,False,False,False,False,False,False,True,False,False,False,True,False,False,False
495000.0,0.6592912039313311,-0.5263137720601381,-0.5935631287736675,-0.4742061196018484,-0.8499260156301472,0.37531030435750506,1959,1989,2014,5,13.112315061750808,7.3783837129967145,8.761080103868347,False,False,False,False,False,False,True,False,False,False,False,False,False,False
285000.0,-0.4411222714257526,0.4364553231718215,-0.028404129086749632,0.35251989735489786,-0.5626275703217032,0.9682590887429876,1987,0,2014,5,12.560247968016562,7.645397699428633,9.29053691397046,False,False,False,False,False,False,False,True,False,False,False,False,False,False
615000.0,-0.4411222714257526,-0.5263137720601381,0.28301001359787853,-0.30511150769174605,-0.5626275703217032,1.5840135956048351,1948,0,2014,5,13.329379172803593,7.766840537085513,8.894533135798554,False,False,False,False,False,False,False,True,False,False,False,False,False,False
698000.0,0.6592912039313311,0.11553229142783497,0.09846829941439518,0.42973543912723877,-0.6375749908369495,1.355956370841188,1920,0,2014,5,13.455975814408239,7.696667081526462,9.328212292571072,False,False,False,False,False,False,False,False,True,True,False,False,False,False
675000.0,1.7597046792884148,0.4364553231718215,0.8135674418753932,2.0542316448761033,1.2610929955492896,-0.6965586520316366,1979,2014,2014,5,13.42246945133505,7.944846711001996,9.903637541287253,False,False,False,False,False,False,True,False,False,False,True,False,False,False
790000.0,-0.4411222714257526,0.4364553231718215,0.5598225848731037,-0.776757401065588,-0.1379255207353076,1.355956370841188,1951,1999,2014,5,13.579789490265188,7.8636512654486515,8.46611040118692,False,False,False,False,False,False,False,True,False,False,False,False,False,False
382500.0,0.6592912039313311,-0.5263137720601381,-0.6396985573195383,-0.04358098279456251,-0.3128028352708822,-0.6965586520316366,1967,0,2014,5,12.854486546624395,7.353081920515432,9.071193240566025,False,False,False,False,False,False,False,True,False,False,False,False,False,False
499950.0,0.6592912039313311,0.4364553231718215,0.859702870421264,-1.0375454688303452,0.4741450801392037,0.8314247538847993,2004,2003,2014,5,13.122265372602016,7.95892649305011,8.11552088154677,False,False,False,False,False,False,True,False,False,False,True,False,False,False
650000.0,0.6592912039313311,-0.20539074031615157,-0.3398182717713778,-0.7303538302889409,-0.21287294125055387,-0.2860556474570717,1945,2010,2014,5,13.384729180332174,7.507141079727608,8.517393171418904,False,True,False,False,False,False,True,False,False,True,False,False,False,False
625000.0,0.6592912039313311,0.4364553231718215,0.8135674418753932,-0.09778035346168641,1.2610929955492896,-0.6965586520316366,2014,0,2014,5,13.345508528717259,7.944846711001996,9.037057839832897,False,False,False,False,False,False,True,False,False,False,True,False,False,False
400000.0,0.6592912039313311,0.4364553231718215,1.747809869929278,2.0542316448761033,0.6115486844171552,2.3366024373248706,1979,2014,2014,5,12.899222326086994,8.197263371414335,9.903637541287253,False,False,False,False,False,False,True,False,False,True,False,False,False,False
604000.0,-0.4411222714257526,0.4364553231718215,1.297989441607037,2.0542316448761033,1.7857249391560135,-0.6965586520316366,1995,0,2014,5,13.311331132544721,8.083637203141548,9.903637541287253,False,False,True,False,False,False,True,False,False,False,True,False,False,False
440000.0,-1.5415357467828363,-1.4890828672920977,-1.5162716996910843,-0.7581959727549291,-1.2621368284640018,-0.6965586520316366,1944,0,2014,5,12.994532278619134,6.68586094706836,8.486940148245216,False,False,False,False,False,False,False,True,False,False,False,False,False,False
287200.0,-0.4411222714257526,1.0783013866597946,-0.3052167003619747,2.047549530684266,-0.8998909626403114,1.0366762561720817,1992,0,2014,5,12.567937598044296,7.523481312573497,9.901836189786897,False,False,False,False,False,False,False,True,False,False,False,False,False,False
403000.0,-0.4411222714257526,-0.20539074031615157,-0.17834427186082988,0.7731218628744279,-0.20038170449801282,0.010418744735669606,1957,0,2014,5,12.90669432231532,7.581209826196346,9.48044384215367,False,False,True,False,False,False,False,False,True,False,False,False,False,False
750000.0,-0.4411222714257526,0.4364553231718215,0.3176115850072817,-0.4426516914737283,-0.46269767630137476,1.4699849832230114,1955,2009,2014,5,13.527829818844937,7.779466967458324,8.787372988731876,False,False,True,False,False,False,False,True,False,False,False,False,False,False
335000.0,-0.4411222714257526,0.11553229142783497,-0.6166308430466029,1.3513103547514518,-0.2878203617658001,-0.6965586520316366,1978,2000,2014,5,12.721888795877375,7.3658128372094716,9.693753688131835,False,False,False,False,False,False,False,True,False,False,False,False,False,False
260000.0,0.6592912039313311,-0.20539074031615157,-0.7319694144112799,-0.05750205402755666,-0.4127327292912106,-0.6965586520316366,1974,0,2014,5,12.468440756144114,7.300472814267799,9.062536177207788,False,False,False,False,False,False,False,True,False,False,False,False,False,False
308500.0,-1.5415357467828363,-1.4890828672920977,-1.4586024140087457,-0.5124426619218057,-1.1996806447012964,-0.6965586520316366,1950,1983,2014,5,12.639480363813412,6.7464121285733745,8.728264161496178,False,False,False,False,False,False,False,True,False,False,False,False,False,False
439950.0,-0.4411222714257526,0.4364553231718215,-0.3974875574537164,-1.1247841818904418,-0.05048686346752025,-0.6965586520316366,1990,2009,2014,5,12.99441863605669,7.479299637782834,7.964155718840937,False,False,False,False,False,False,True,False,False,False,True,False,False,False
235000.0,-1.5415357467828363,-1.4890828672920977,-1.0433835570959082,0.0863490153800496,-0.7499961216098189,-0.6965586520316366,1949,0,2014,5,12.367345048436391,7.099201743553092,9.148571345578551,False,False,False,False,False,True,False,False,False,False,False,False,False,False
315000.0,-0.4411222714257526,-1.4890828672920977,-1.1010528427782467,0.04551387309660008,-0.8124523053725241,-0.6965586520316366,1968,1997,2014,5,12.660331092405906,7.057036981697891,9.1248914101437,False,False,False,False,False,False,True,False,False,False,False,False,False,False
437500.0,-0.4411222714257526,0.11553229142783497,-0.16681041472436217,2.0542316448761033,0.19933787158330069,-0.6965586520316366,1977,0,2014,5,12.98883427049148,7.58629630715272,9.903637541287253,False,False,False,False,False,False,False,True,False,False,True,False,False,False
407500.0,-0.4411222714257526,0.4364553231718215,-0.212945843270233,0.28310015547303363,0.1493729245731365,-0.6965586520316366,1996,0,2014,5,12.917798665647773,7.565793282428515,9.25540933534376,False,False,False,False,False,False,True,False,False,False,True,False,False,False
445700.0,-0.4411222714257526,0.4364553231718215,-0.9741804142771019,-1.4394003917561098,-0.6750487010945726,-0.6965586520316366,2001,0,2014,5,13.007403602593786,7.147559271189454,7.074116816197362,False,False,False,False,False,False,True,False,False,False,False,False,True,False
838000.0,0.6592912039313311,0.4364553231718215,1.378726441562311,2.0542316448761033,1.873163596423801,-0.6965586520316366,2001,0,2014,5,13.63877457278093,8.105005537547246,9.903637541287253,False,False,False,False,False,False,True,False,False,False,True,False,False,False
630000.0,0.6592912039313311,0.7573783549158081,0.6866950133742484,2.0542316448761033,1.1236893912713382,-0.6965586520316366,2000,0,2014,5,13.353476685668044,7.905072849498666,9.903637541287253,False,False,False,False,False,False,True,False,False,False,True,False,False,False
550000.0,-0.4411222714257526,-0.5263137720601381,0.9173721561036027,2.0542316448761033,1.373514126322159,-0.6965586520316366,1979,2014,2014,5,13.217675375388819,7.976251943745623,9.903637541287253,False,False,False,False,False,False,True,False,False,True,False,False,False,False
805000.0,-0.4411222714257526,-0.20539074031615157,0.6866950133742484,-0.8231609718422351,0.08691674081043126,1.1963163135066348,1929,0,2014,5,13.598598798635953,7.905072849498666,8.412054873292933,False,False,False,False,False,False,False,True,False,True,False,False,False,False
284000.0,-0.4411222714257526,-0.5263137720601381,-0.3628859860443132,2.0542316448761033,-0.013013153209897113,-0.6965586520316366,1968,1997,2014,5,12.556733038263905,7.496097345175956,9.903637541287253,False,False,False,False,False,False,True,False,False,False,False,False,False,False
470000.0,1.7597046792884148,0.4364553231718215,0.1100021565508629,0.13368065757222972,-0.43771520279629267,1.013870533695717,1976,0,2014,5,13.060490101343552,7.701200180857446,9.175334762777368,False,False,False,False,False,False,True,False,False,False,False,False,False,False
430000.0,0.6592912039313311,-0.8472368038041246,-0.2244797004067007,0.19771758524400285,-0.9248734361453935,1.2419277584593644,1954,1979,2014,5,12.971542813248437,7.560601162768557,9.210440366976517,False,False,False,False,False,False,False,True,False,False,False,False,False,False
491500.0,0.6592912039313311,-0.5263137720601381,0.08693444227792747,2.0542316448761033,0.4741450801392037,-0.6965586520316366,1968,1997,2014,5,13.105219253155285,7.692113339595466,9.903637541287253,False,False,True,False,False,False,True,False,False,False,False,False,False,False
785000.0,1.7597046792884148,1.399224418403781,1.782411441338681,0.5680180800416473,2.3103568827627377,-0.6965586520316366,2006,0,2014,5,13.573440270649085,8.205491613120236,9.392328539868899,False,False,True,False,False,False,True,False,False,False,True,False,False,False
385000.0,-0.4411222714257526,1.399224418403781,-0.9165111285947634,-1.4121150921394412,-0.9623471464030167,-0.05799842269342454,2008,0,2014,5,12.861001210669146,7.186144304522325,7.191429330036379,False,False,False,False,False,False,True,False,False,False,True,False,False,False
295000.0,-1.5415357467828363,0.4364553231718215,-0.5589615573642643,-1.4045049065320712,-0.6625574643420316,0.10164163464112846,2009,0,2014,5,12.59473402514672,7.396948602621014,7.221835825288449,False,False,False,False,False,False,True,False,False,False,True,False,False,False
555000.0,0.6592912039313311,0.4364553231718215,1.378726441562311,-0.45193240562905773,1.873163596423801,-0.6965586520316366,2012,1912,2014,5,13.22672519452875,8.105005537547246,8.77971129020447,False,False,False,False,False,False,True,False,False,False,True,False,False,False
459990.0,-0.4411222714257526,0.4364553231718215,0.6520934419648453,-0.6303077316944895,1.086215681013715,-0.6965586520316366,2013,1923,2014,5,13.038962203056485,7.893945138235959,8.61974977974133,False,False,False,False,False,False,True,False,False,False,True,False,False,False
625000.0,0.6592912039313311,1.399224418403781,0.7097627276471838,2.0542316448761033,-0.3128028352708822,1.9717108777030352,2007,0,2014,5,13.345508528717259,7.912423121473705,9.903637541287253,False,False,False,False,False,False,True,False,False,False,False,False,False,False
300000.0,-0.4411222714257526,0.4364553231718215,0.49061944205429736,-0.7210731161336114,0.9113383664781403,-0.6965586520316366,2006,0,2014,5,12.611541086966115,7.840312983320164,8.527341522468053,False,False,False,False,False,False,True,False,False,False,True,False,False,False
625000.0,0.6592912039313311,0.7573783549158081,0.9289060132400704,-0.4324429059028659,1.3860053630747,-0.6965586520316366,2012,1912,2014,5,13.345508528717259,7.979681302387741,8.795733605950735,False,False,False,False,False,False,True,False,False,False,True,False,False,False
553000.0,-1.5415357467828363,-1.4890828672920977,-1.4009331283264073,-0.7303538302889409,-1.1372244609385913,-0.6965586520316366,1944,0,2014,5,13.223115088821102,6.803505257608338,8.517393171418904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
379880.0,-0.4411222714257526,0.4364553231718215,-0.5358938430913289,0.9501978889581135,-0.8499260156301472,0.4893389167393286,1986,0,2014,5,12.847613324763659,7.409136443920128,9.550733483340633,False,False,False,False,False,False,False,True,False,False,False,False,False,False
310000.0,-0.4411222714257526,-1.4890828672920977,-1.2740606998252624,0.18750879967314046,-0.9998208566606398,-0.6965586520316366,1973,0,2014,5,12.644330802262578,6.918695219020472,9.204925739274683,False,False,False,False,False,False,False,True,False,False,False,False,False,False
775000.0,-1.5415357467828363,0.4364553231718215,0.6520934419648453,-0.2863644650979806,1.086215681013715,-0.6965586520316366,2004,2003,2014,5,13.560619598657233,7.893945138235959,8.9082888855571,False,False,False,False,False,False,True,False,False,False,False,False,False,False
365000.0,-0.4411222714257526,0.4364553231718215,0.09846829941439518,-0.2941602649884573,-0.30031159851834116,0.7402018639793405,1988,0,2014,5,12.807655372286902,7.696667081526462,8.902591637374087,False,False,False,False,False,False,False,False,True,False,False,False,False,False
331950.0,0.6592912039313311,0.4364553231718215,0.47908558491782965,0.1852814282758614,0.24930281859346487,0.4893389167393286,1990,2009,2014,5,12.712742646644651,7.836369760545124,9.203718495667296,False,False,True,False,False,False,True,False,False,False,True,False,False,False
783500.0,-0.4411222714257526,0.4364553231718215,0.8481690132847963,-0.3349954072719068,0.22432034508838278,1.2647334809357291,1980,0,2014,5,13.571527617101584,7.955425088912672,8.872206756028303,False,False,False,False,False,False,True,False,False,False,True,False,False,False
628000.0,0.6592912039313311,-0.20539074031615157,0.19073915650613688,-0.5428834043512862,-0.8374347788776062,1.9032937102739411,1900,2005,2014,5,13.350297037805756,7.732369222284388,8.701346403039162,False,False,False,False,False,False,True,False,False,False,False,False,False,False
560000.0,-0.4411222714257526,0.4364553231718215,-0.24754741467963615,-0.0354139543378726,0.11189921431551335,-0.6965586520316366,1987,2000,2014,5,13.235693848424024,7.550135342488429,9.076237387452702,False,False,False,False,False,False,True,False,False,False,True,False,False,False
900000.0,-0.4411222714257526,-1.4890828672920977,-0.9049772714582957,2.0542316448761033,-0.6001012805793263,-0.6965586520316366,1928,1954,2014,5,13.710151153416941,7.193685818395112,9.903637541287253,False,False,False,False,False,False,True,False,False,False,False,False,False,False
531000.0,-1.5415357467828363,1.0783013866597946,-0.9741804142771019,-1.4403284631716426,-0.8749084891352293,-0.33166709240980113,2000,0,2014,5,13.182519183461475,7.147559271189454,7.069874128458572,False,False,False,False,False,False,True,False,False,False,True,False,False,False
831000.0,0.6592912039313311,1.0783013866597946,0.06386672800499205,-0.9159681133955295,-0.250346651508177,0.5805618066447875,1982,2011,2014,5,13.630386277206295,7.682943169878292,8.294299608857235,False,False,False,False,False,False,False,True,False,False,True,False,False,False
780000.0,0.6592912039313311,0.4364553231718215,0.7097627276471838,0.24987519879695427,1.1486718647764202,-0.6965586520316366,1996,0,2014,5,13.567050480716235,7.912423121473705,9.23815007261545,False,False,True,False,False,False,True,False,False,False,True,False,False,False
755000.0,0.6592912039313311,0.4364553231718215,0.006197442322653499,0.23521167043153376,-0.23785541475563596,0.44372747178659916,1960,2001,2014,5,13.534474352733596,7.659642954564682,9.230437073675304,False,False,False,False,False,False,False,True,False,False,False,False,False,False
705380.0,-0.4411222714257526,0.4364553231718215,0.43295015637195877,-0.8523024142899696,0.848882182715435,-0.6965586520316366,2003,0,2014,5,13.466493361349034,7.820439515262181,8.37655086161377,False,False,False,False,False,False,True,False,False,False,True,False,False,False
627000.0,0.6592912039313311,0.11553229142783497,-0.14374270045142673,-0.22696789450387217,-0.7499961216098189,1.082287701124811,1973,2013,2014,5,13.348703414510117,7.596392304064196,8.950662495933999,False,False,False,False,False,False,True,False,False,False,False,False,False,False
865000.0,0.6592912039313311,1.0783013866597946,1.8170130127480841,0.17767124266849127,2.3478305930203605,-0.6965586520316366,1998,2006,2014,5,13.670485941982712,8.213652703029998,9.199582715323222,False,False,False,False,False,False,True,False,False,False,True,False,False,False
580000.0,-1.5415357467828363,-1.4890828672920977,0.49061944205429736,-0.35912526407576334,-0.6125925173318674,2.0857394900848587,1942,0,2014,5,13.270785106659046,7.840312983320164,8.853808274977197,False,False,False,False,False,False,False,False,True,False,False,False,False,False
410000.0,-0.4411222714257526,0.11553229142783497,-0.3628859860443132,2.0542316448761033,-0.5626275703217032,0.3068931369284109,1978,2000,2014,5,12.923914877701906,7.496097345175956,9.903637541287253,False,False,False,False,False,False,False,True,False,False,False,False,False,False
485000.0,0.6592912039313311,1.0783013866597946,0.2599422993249431,-0.3502157784866471,-0.5876100438267853,1.5840135956048351,1979,0,2014,5,13.091906231773164,7.75833346749091,8.860641041773876,False,False,False,False,False,False,False,True,False,False,False,False,False,False
400000.0,-1.5415357467828363,-0.5263137720601381,-0.005336414813814212,0.10843711506973366,0.37421518611887533,-0.6965586520316366,1948,0,2014,5,12.899222326086994,7.65491704784832,9.161150127785412,False,False,False,False,False,True,False,False,False,False,False,False,False,False
549000.0,-1.5415357467828363,-1.4890828672920977,-1.124120557051182,-0.6561081170463053,-0.8374347788776062,-0.6965586520316366,1908,0,2014,5,13.215855541983634,7.039660349862076,8.594339400592892,False,False,False,False,False,False,False,False,True,False,False,False,False,False
620000.0,-0.4411222714257526,-0.5263137720601381,-0.7319694144112799,-1.2528580372339881,-0.4127327292912106,-0.6965586520316366,2005,0,2014,5,13.3374763699232,7.300472814267799,7.689828668736484,False,False,False,False,False,False,True,False,False,False,False,True,False,False
405000.0,-1.5415357467828363,1.0783013866597946,-0.812706414366554,-1.4282635347697143,-0.8374347788776062,-0.08080414516978926,2006,0,2014,5,12.91164481522143,7.2520539518528135,7.123672785204607,False,False,False,False,False,False,True,False,False,False,True,False,False,False
232000.0,-1.5415357467828363,-1.4890828672920977,-1.0549174142323758,-0.16181728113345953,-0.7624873583623599,-0.6965586520316366,1958,1972,2014,5,12.354496960983985,7.0909098220799835,8.99516499031115,False,False,False,False,False,False,False,True,False,False,False,False,False,False
800866.0,1.7597046792884148,0.4364553231718215,1.2287862987882308,0.9041655467476796,1.7107775186407672,-0.6965586520316366,1990,0,2014,5,13.593450169816983,8.064950891749143,9.532930988916153,False,False,False,False,False,False,False,True,False,False,True,False,False,False
650000.0,-0.4411222714257526,-0.8472368038041246,0.05233287086852434,0.01210330213741411,-0.512662623311539,1.0366762561720817,1949,1985,2014,5,13.384729180332174,7.6783263565068856,9.105090961257085,False,False,True,False,False,False,False,True,False,False,False,False,False,False
823000.0,2.8601181546454986,-0.5263137720601381,0.9289060132400704,-0.7303538302889409,1.2111280485391254,-0.37727853736253053,1908,0,2014,5,13.620712694725297,7.979681302387741,8.517393171418904,False,False,False,False,False,False,False,True,False,False,False,True,False,False
770000.0,-0.4411222714257526,-0.20539074031615157,0.2714761564614108,-0.6004238321143287,-0.0005219164573560673,0.534950361692058,1939,1989,2014,5,13.554147092530322,7.762596048540069,8.648396877031582,False,False,False,False,False,False,False,True,False,True,False,False,False,False
524000.0,-0.4411222714257526,-0.5263137720601381,-0.6396985573195383,-0.6338344030735147,-1.2871193019690839,1.082287701124811,1944,0,2014,5,13.169248871698304,7.353081920515432,8.616314282284044,False,False,False,False,False,False,False,True,False,False,False,False,False,False
541125.0,1.7597046792884148,0.7573783549158081,0.7212965847836516,-0.09443929636576782,-0.5501363335691621,2.4278253272303294,1960,2001,2014,5,13.201407432744421,7.916078096302786,9.039196115772354,False,False,False,False,False,False,False,True,False,False,False,False,False,False
670000.0,-0.4411222714257526,0.4364553231718215,-0.5012922716819258,-1.287196679608707,-0.16290799424038968,-0.6965586520316366,1909,1998,2014,5,13.415034483903348,7.427144133408616,7.601402334583733,False,False,False,False,False,False,True,False,False,False,False,False,True,False
384900.0,1.7597046792884148,0.4364553231718215,1.1249815845600215,0.7081568637871218,-0.07546933697260234,2.3594081598012355,1968,1997,2014,5,12.860741437345885,8.036249942132116,9.453364978883542,False,False,False,False,False,False,True,False,False,False,False,False,False,False
406100.0,-0.4411222714257526,0.11553229142783497,-0.812706414366554,-1.4111870207239083,-0.500171386558998,-0.6965586520316366,2005,0,2014,5,12.91435717611903,7.2520539518528135,7.195187320178709,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1153093.75,1.7597046792884148,1.7201474501477676,2.1860964411150507,-0.07884769658481437,1.2985667058069128,1.9489051552266705,1971,0,2014,5,13.957959972804606,8.296795865770052,9.049114723476961,False,True,False,False,False,False,False,False,True,False,True,False,False,False
736500.0,0.6592912039313311,0.4364553231718215,1.2287862987882308,2.0542316448761033,1.7107775186407672,-0.6965586520316366,2000,0,2014,5,13.509665872657152,8.064950891749143,9.903637541287253,False,False,False,True,False,False,True,False,False,False,True,False,False,False
570000.0,-0.4411222714257526,0.11553229142783497,-0.12067498617849132,-0.5447395471823521,-0.6001012805793263,0.854230476361164,1975,0,2014,5,13.25339339419516,7.606387389772652,8.699681400989514,False,False,False,False,False,False,True,False,False,False,False,False,False,False
787000.0,-0.4411222714257526,-0.5263137720601381,-0.9049772714582957,-0.266318122522469,-0.6001012805793263,-0.6965586520316366,1961,2004,2014,5,13.575984798046763,7.193685818395112,8.922791623969637,False,False,False,False,False,False,True,False,False,False,False,False,False,False
328000.0,0.6592912039313311,0.4364553231718215,0.2945438707343463,-0.45193240562905773,0.6989873416849425,-0.6965586520316366,1998,2006,2014,5,12.700771936142122,7.771067086065406,8.77971129020447,False,False,False,False,False,False,True,False,False,False,True,False,False,False
435000.0,1.7597046792884148,-0.20539074031615157,-0.3167505574984424,0.056650730082995406,-0.3377853087759643,-0.01238697774069511,1942,1958,2014,5,12.983103608918753,7.518064181233078,9.13140538388804,False,False,False,False,False,False,False,True,False,False,False,False,False,False
499000.0,0.6592912039313311,0.4364553231718215,0.9173721561036027,-0.4558303055742961,1.373514126322159,-0.6965586520316366,2006,0,2014,5,13.120363378739663,7.976251943745623,8.776475789346321,False,False,False,False,False,False,True,False,False,False,True,False,False,False
501000.0,0.6592912039313311,-1.4890828672920977,-0.051471843359685056,-0.2627914511434438,-0.8124523053725241,1.3787620933175526,1963,2008,2014,5,13.124363376072994,7.635786861395585,8.925321416943886,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1090000.0,0.6592912039313311,0.4364553231718215,2.5667137266184854,2.0542316448761033,2.6913396037152393,-0.6965586520316366,1992,0,2014,5,13.901689171636098,8.375860015299594,9.903637541287253,False,False,False,False,False,False,True,False,False,False,False,True,False,False
400000.0,-1.5415357467828363,-1.4890828672920977,-1.4701362711452135,-0.6356905459045805,-1.2121718814538376,-0.6965586520316366,1955,2005,2014,5,12.899222326086994,6.734591659972948,8.614501373883236,False,False,False,False,False,False,True,False,False,False,False,False,False,False
